,Year,State,Tax,TOT_POP,TOT_MALE,TOT_FEMALE,WA_MALE,WA_FEMALE,BA_MALE,BA_FEMALE,IA_MALE,IA_FEMALE,AA_MALE,AA_FEMALE,NA_MALE,NA_FEMALE,TOM_MALE,TOM_FEMALE,WAC_MALE,WAC_FEMALE,BAC_MALE,BAC_FEMALE,IAC_MALE,IAC_FEMALE,AAC_MALE,AAC_FEMALE,NAC_MALE,NAC_FEMALE,NH_MALE,NH_FEMALE,NHWA_MALE,NHWA_FEMALE,NHBA_MALE,NHBA_FEMALE,NHIA_MALE,NHIA_FEMALE,NHAA_MALE,NHAA_FEMALE,NHNA_MALE,NHNA_FEMALE,NHTOM_MALE,NHTOM_FEMALE,NHWAC_MALE,NHWAC_FEMALE,NHBAC_MALE,NHBAC_FEMALE,NHIAC_MALE,NHIAC_FEMALE,NHAAC_MALE,NHAAC_FEMALE,NHNAC_MALE,NHNAC_FEMALE,H_MALE,H_FEMALE,HWA_MALE,HWA_FEMALE,HBA_MALE,HBA_FEMALE,HIA_MALE,HIA_FEMALE,HAA_MALE,HAA_FEMALE,HNA_MALE,HNA_FEMALE,HTOM_MALE,HTOM_FEMALE,HWAC_MALE,HWAC_FEMALE,HBAC_MALE,HBAC_FEMALE,HIAC_MALE,HIAC_FEMALE,HAAC_MALE,HAAC_FEMALE,HNAC_MALE,HNAC_FEMALE,PRECIP,N_WET_NH4,N_WET_NO3,N_WET,N_DRY_HNO3,N_DRY_NO3,N_DRY_TNO3,N_DRY_NH4,N_DRY_NH3,N_DRY_NH3NET,N_DRY_NOM,N_DRY_NRED,N_DRY_NOXI,N_DRY,S_WET_SO4,S_WET,S_DRY_SO2,S_DRY_SO4,S_DRY,NA_DRY,NA_WET,MG_DRY,MG_WET,K_DRY,K_WET,CA_DRY,CA_WET,CL_DRY,CL_WET
452,2012,NJ,27456175.0,8844942,4310704,4534238,3200520,3329284,612327,686027,26637,24403,382828,402711,4109,4175,84283,87638,3272171,3402805,659223,737030,48002,47370,414434,434346,8333,8708,3487320,3720345,2509373,2647806,535163,606324,6246,6550,375992,395863,1288,1419,59258,62383,2558576,2698832,564465,639091,19717,21570,403426,423365,4389,4898,823384,813893,691147,681478,77164,79703,20391,17853,6836,6848,2821,2756,25025,25255,713595,703973,94758,97939,28285,25800,11008,10981,3944,3810,99.875,2.503,2.245,4.748,2.063,0.283,2.346,0.334,0.683,0.091,1.22,1.017,3.566,4.583,2.687,2.687,1.043,0.243,1.286,0.497,1.542,0.108,0.302,0.08,0.341,0.342,0.975,0.322,2.747
453,2012,NV,6775112.0,2743996,1382708,1361288,1079128,1038516,123055,120863,22197,22021,97010,117413,9896,9904,51422,52571,1123068,1083192,141338,140217,35630,35901,121948,142665,18354,18527,1002861,995952,740221,713551,111738,109346,11673,12384,91492,111867,7919,8020,39818,40784,774084,748024,126083,124566,20335,21496,111962,132560,14601,14845,379847,365336,338907,324965,11317,11517,10524,9637,5518,5546,1977,1884,11604,11787,348984,335168,15255,15651,15295,14405,9986,10105,3753,3682,31.09,0.954,0.733,1.687,1.184,0.137,1.321,0.198,0.766,0.604,0.161,0.964,1.482,2.447,0.532,0.532,0.115,0.112,0.228,0.208,0.23,0.073,0.118,0.067,0.134,0.607,1.241,0.166,0.361
454,2012,NY,71545745.0,19572932,9485138,10087794,6825766,7104980,1589732,1835553,94157,92670,751655,813386,12387,12703,211441,228502,6998928,7288927,1715793,1977202,153272,157935,824200,889543,23280,24978,7732923,8287248,5503304,5770934,1319877,1531311,27514,29471,733671,795186,3913,4241,144644,156105,5619534,5894163,1396893,1618378,62790,69149,796763,860900,11382,12692,1752215,1800546,1322462,1334046,269855,304242,66643,63199,17984,18200,8474,8462,66797,72397,1379394,1394764,318900,358824,90482,88786,27437,28643,11898,12286,118.30080000000001,2.0780000000000003,1.9658000000000002,4.0438,1.5394,0.086,1.6252,0.1864,1.1099999999999999,0.6806,0.5556,1.2964,2.181,3.4772,2.3568,2.3568,0.7902,0.1318,0.922,0.077,0.4002,0.022600000000000002,0.159,0.0318,0.1636,0.1242,1.0082,0.0722,0.6988
455,2012,OH,25928118.0,11548923,5645805,5903118,4724994,4904018,688524,754537,15665,14864,102266,111307,2856,2695,111500,115697,4828444,5010623,757235,827276,48300,49934,125773,134983,6048,5966,5450862,5719329,4563994,4754055,671528,736945,10799,10721,100696,109715,1826,1844,102019,106049,4658837,4851933,734270,803405,39547,41887,122664,131860,4558,4642,194943,183789,161000,149963,16996,17592,4866,4143,1570,1592,1030,851,9481,9648,169607,158690,22965,23871,8753,8047,3109,3123,1490,1324,90.87325,2.48325,2.0985,4.5817499999999995,2.1875,0.13775,2.32525,0.22625,1.52725,-0.56625,0.9897499999999999,1.7535,3.31475,5.06825,3.54575,3.54575,3.07025,0.1335,3.2039999999999997,0.0865,0.5025,0.061,0.256,0.0415,0.23975000000000002,0.31825000000000003,1.6245,0.06875,0.88425
456,2012,OK,8823958.0,3818814,1890981,1927833,1429469,1454211,145237,145921,171588,174733,35582,39091,3157,2955,105948,110922,1526884,1555784,171411,173447,253371,261064,45934,49651,5226,4990,1702305,1758401,1274474,1316255,139172,140085,155600,160375,34252,37930,2456,2334,96351,101422,1363219,1409263,162487,164744,230155,239583,43454,47349,4147,4022,188676,169432,154995,137956,6065,5836,15988,14358,1330,1161,701,621,9597,9500,163665,146521,8924,8703,23216,21481,2480,2302,1079,968,71.984,1.768,1.288,3.057,2.175,0.299,2.475,0.303,2.191,1.507,0.739,2.494,3.214,5.708,1.895,1.895,1.029,0.187,1.216,0.228,0.752,0.068,0.219,0.086,0.332,0.544,2.208,0.1,1.203
457,2012,PA,32949917.0,12767118,6234660,6532458,5211879,5431787,703280,761891,21639,20789,187194,201565,3844,3960,106824,112466,5307795,5531777,770318,834588,50002,51671,214436,229300,7863,8139,5833092,6148058,4902526,5139576,648339,706263,8731,8915,183308,197779,1560,1654,88628,93871,4982498,5223317,702241,765000,30702,33362,207569,222813,4686,4907,401568,384400,309353,292211,54941,55628,12908,11874,3886,3786,2284,2306,18196,18595,325297,308460,68077,69588,19300,18309,6867,6487,3177,3232,117.97939999999998,3.0766,2.6858,5.7624,2.287,0.1364,2.4236,0.2466,1.285,0.3538,1.1405999999999998,1.5316,3.5637999999999996,5.0958,4.1248,4.1248,2.504,0.1572,2.6612,0.0814,0.8082,0.0316,0.2632,0.0316,0.33999999999999997,0.1996,1.7326000000000001,0.0674,1.108
458,2012,SD,1521928.0,833566,419070,414496,360147,357138,8258,5488,37240,38109,4690,4946,314,256,8421,8559,367954,365115,10740,7990,42467,43510,6137,6332,618,531,404112,402323,348905,348205,7926,5271,34856,35993,4605,4849,197,174,7623,7831,355984,355532,10162,7543,39533,40910,5942,6122,453,398,14958,12173,11242,8933,332,217,2384,2116,85,97,117,82,798,728,11970,9583,578,447,2934,2600,195,210,165,133,35.068,1.549,0.75,2.299,1.141,0.076,1.217,0.098,0.651,0.497,0.214,0.749,1.432,2.18,0.597,0.597,0.216,0.052,0.268,0.039,0.123,0.037,0.109,0.043,0.099,0.376,1.144,0.028,0.172
459,2012,TN,11380078.0,6453898,3146702,3307196,2510049,2604834,518222,578308,14733,12876,48836,54638,3085,2693,51777,53847,2557820,2654238,544949,606750,33372,32362,60619,66689,5164,4889,2980183,3163546,2367181,2482140,509056,569600,8617,8323,47422,53254,1578,1554,46329,48675,2410094,2526985,533177,595442,24619,25371,58080,64202,3271,3392,166519,143650,142868,122694,9166,8708,6116,4553,1414,1384,1507,1139,5448,5172,147726,127253,11772,11308,8753,6991,2539,2487,1893,1497,129.77233333333334,2.525333333333333,1.9396666666666667,4.465,1.9326666666666668,0.06466666666666666,1.9973333333333334,0.17066666666666666,1.2166666666666668,0.3403333333333333,0.924,1.3873333333333333,2.921666666666667,4.308666666666666,2.859666666666667,2.859666666666667,0.9346666666666668,0.13566666666666669,1.0703333333333334,0.08533333333333333,0.8973333333333334,0.034999999999999996,0.242,0.03466666666666667,0.36966666666666664,0.19366666666666668,1.33,0.04133333333333333,1.4476666666666667
460,2012,TX,47991110.0,26084481,12942799,13141682,10481508,10547308,1550915,1657485,133822,126776,537886,566880,16946,16473,221722,226760,10680785,10749945,1645368,1756832,211602,206762,613257,642623,29769,29789,7925009,8183197,5735062,5854404,1460215,1563362,42059,42425,516544,545441,9811,9806,161318,167759,5879634,6003458,1530361,1638559,91940,95487,576162,605726,18405,19205,5017790,4958485,4746446,4692904,90700,94123,91763,84351,21342,21439,7135,6667,60404,59001,4801151,4746487,115007,118273,119662,111275,37095,36897,11364,10584,64.792,2.082333333333333,1.2086666666666668,3.291,1.5286666666666668,0.20966666666666667,1.7383333333333333,0.18733333333333332,0.6513333333333334,-0.05233333333333334,0.5003333333333334,0.8386666666666667,2.2383333333333333,3.077,2.0003333333333333,2.0003333333333333,0.763,0.25799999999999995,1.0210000000000001,0.4666666666666666,1.1486666666666667,0.10133333333333333,0.24133333333333332,0.10033333333333334,0.34833333333333333,0.6116666666666667,2.3836666666666666,0.21899999999999997,1.9323333333333335
461,2012,UT,5809955.0,2853375,1434382,1418993,1316190,1303623,20404,15788,21543,21159,29906,33932,14265,13135,32074,31356,1345935,1332957,28364,23467,31386,31015,42328,46159,21063,19341,1240490,1236415,1143521,1140433,16246,12068,13580,14089,28236,32371,13210,12148,25697,25306,1167291,1164100,22460,18095,20071,20659,39137,43123,19282,17762,193892,182578,172669,163190,4158,3720,7963,7070,1670,1561,1055,987,6377,6050,178644,168857,5904,5372,11315,10356,3191,3036,1781,1579,15.9785,0.32099999999999995,0.304,0.6245,0.611,0.045,0.6555,0.0555,0.11549999999999999,-0.1775,0.17149999999999999,0.17099999999999999,0.827,0.9990000000000001,0.22999999999999998,0.22999999999999998,0.1315,0.033,0.164,0.040499999999999994,0.131,0.023,0.097,0.0305,0.042499999999999996,0.197,1.0075,0.025500000000000002,0.1625
462,2012,VA,18144897.0,8185080,4021074,4164006,2889438,2933645,770260,839255,22232,20429,229756,257013,4464,4195,104924,109469,2982906,3029946,821860,895427,48606,49211,272575,300425,9319,9159,3666163,3834055,2591277,2658248,744356,813180,10702,10724,225624,252988,2686,2880,91518,96035,2672793,2742689,789015,862177,31390,33924,264812,292759,6728,7003,354911,329951,298161,275397,25904,26075,11530,9705,4132,4025,1778,1315,13406,13434,310113,287257,32845,33250,17216,15287,7763,7666,2591,2156,94.43900000000001,1.934,1.4926666666666666,3.4263333333333335,2.8456666666666663,0.109,2.9546666666666668,0.26866666666666666,2.0926666666666667,1.7326666666666666,0.9513333333333334,2.361666666666667,3.905666666666667,6.267,2.1853333333333333,2.1853333333333333,2.5526666666666666,0.19600000000000004,2.7483333333333335,0.11066666666666665,0.4543333333333333,0.03333333333333333,0.142,0.03666666666666667,0.3183333333333333,0.149,0.839,0.06466666666666666,0.8133333333333334
463,2012,VT,2731036.0,626090,308729,317361,294296,302557,3949,3072,1184,1142,3940,5007,105,86,5255,5497,299389,307912,5648,4803,3733,3851,5257,6388,276,246,303539,312377,289992,298414,3673,2844,1027,1002,3878,4926,86,70,4883,5121,294750,303423,5151,4368,3393,3535,5134,6248,243,218,5190,4984,4304,4143,276,228,157,140,62,81,19,16,372,376,4639,4489,497,435,340,316,123,140,33,28,129.3705,2.458,2.3545,4.811999999999999,1.5154999999999998,0.079,1.5950000000000002,0.18,1.2105000000000001,1.0274999999999999,0.625,1.391,2.219,3.61,2.628,2.628,0.5885,0.14400000000000002,0.7335,0.1255,0.795,0.026500000000000003,0.22999999999999998,0.037500000000000006,0.32099999999999995,0.0965,1.1760000000000002,0.119,1.387
464,2012,WA,17624715.0,6897058,3438804,3458254,2810173,2809764,145751,125161,65401,63780,247800,286727,23354,23011,146325,149811,2942166,2945380,191250,171466,115405,117208,313238,352050,39049,38827,3021498,3070676,2454346,2480721,134154,114295,45248,45478,241289,280353,21002,20879,125459,128950,2567748,2597721,172843,153849,84355,88218,300032,338727,34537,34370,417306,387578,355827,329043,11597,10866,20153,18302,6511,6374,2352,2132,20866,20861,374418,347659,18407,17617,31050,28990,13206,13323,4512,4457,157.338,0.7295,0.827,1.556,0.5195,0.02975,0.5489999999999999,0.06725,0.60475,-0.79325,0.49675,0.672,1.046,1.718,1.05525,1.05525,0.23475000000000001,0.083,0.318,0.16475,3.52425,0.029249999999999998,0.441,0.04625,0.284,0.052,0.595,0.16825,6.14875
465,2012,WI,15995335.0,5719960,2840055,2879905,2507598,2535380,183469,190646,31367,31090,69285,73102,1440,1260,46896,48427,2551336,2580454,206839,215140,47948,48575,80887,84724,3150,2894,2656065,2710335,2346307,2387903,175660,182815,24694,24903,67964,71812,922,824,40518,42078,2384203,2427160,195746,203983,38026,39239,78649,82496,2372,2225,183990,169570,161291,147477,7809,7831,6673,6187,1321,1290,518,436,6378,6349,167133,153294,11093,11157,9922,9336,2238,2228,778,669,66.218,2.821,1.329,4.15,1.65,0.169,1.82,0.223,3.945,3.55,0.518,4.168,2.338,6.506,1.357,1.357,0.746,0.108,0.853,0.05,0.246,0.064,0.232,0.044,0.186,0.352,1.74,0.067,0.332
466,2012,WV,5285773.0,1856872,916939,939933,859048,886617,35061,29767,2260,1952,6530,7550,276,246,13764,13801,872235,899845,42608,37359,7145,6997,8754,9660,705,686,903579,928459,847680,876773,34200,29093,1938,1742,6418,7447,216,200,13127,13204,860286,889454,41392,36381,6534,6487,8494,9439,602,583,13360,11474,11368,9844,861,674,322,210,112,103,60,46,637,597,11949,10391,1216,978,611,510,260,221,103,103,116.31,1.936,2.145,4.0809999999999995,1.7665,0.0645,1.831,0.222,0.933,0.5075000000000001,1.925,1.1545,3.7560000000000002,4.9105,3.145,3.145,1.5495,0.1795,1.729,0.052500000000000005,0.5135000000000001,0.028499999999999998,0.193,0.041,0.271,0.243,1.4805,0.0495,0.8115
467,2012,WY,2304628.0,576305,294286,282019,274024,263157,4571,3100,7720,7422,2360,2878,294,247,5317,5215,279116,268125,6009,4539,10520,10127,3621,4143,637,582,265858,256483,248833,240590,4125,2711,6093,6025,2191,2694,200,183,4416,4280,253073,244692,5298,3872,8328,8136,3316,3794,470,466,28428,25536,25191,22567,446,389,1627,1397,169,184,94,64,901,935,26043,23433,711,667,2192,1991,305,349,167,116,36.3525,0.850125,0.549125,1.399375,0.6723750000000001,0.068125,0.740625,0.094125,0.4625,0.192375,0.21837499999999999,0.556625,0.9588749999999999,1.5153750000000001,0.53175,0.53175,0.276,0.05,0.326125,0.050375,0.23662500000000003,0.0335,0.131875,0.05525,0.12737500000000002,0.322625,1.393375,0.03725,0.2945
468,2013,AL,9270919.0,4830081,2342422,2487659,1658515,1713688,599348,684992,16618,16278,29551,33460,2694,2207,35696,37034,1690691,1746665,616133,702911,32243,32461,37076,41248,4152,3851,2237893,2399057,1570688,1639162,592044,678469,13043,13499,28751,32819,1134,1108,32233,34000,1599908,1669598,607204,694892,26891,28175,35590,39940,2221,2392,104529,88602,87827,74526,7304,6523,3575,2779,800,641,1560,1099,3463,3034,90783,77067,8929,8019,5352,4286,1486,1308,1931,1459,186.207,3.6,1.806,5.405,1.793,0.146,1.939,0.246,3.319,2.611,1.149,3.564,3.088,6.652,3.219,3.219,1.048,0.151,1.199,0.154,1.491,0.034,0.298,0.048,0.93,0.145,1.248,0.102,2.534
469,2013,AR,8586767.0,2959400,1453371,1506029,1167554,1196072,219713,241760,13803,13741,20873,22719,4142,3801,27286,27936,1192996,1222025,230442,252785,27517,27973,25865,27756,5252,4907,1345602,1409842,1070641,1109670,216242,238680,10505,10767,20106,22006,3578,3356,24530,25363,1093558,1133280,226051,248894,22577,23398,24561,26549,4460,4256,107769,96187,96913,86402,3471,3080,3298,2974,767,713,564,445,2756,2573,99438,88745,4391,3891,4940,4575,1304,1207,792,651,132.359,1.954,1.832,3.786,1.794,0.078,1.872,0.17,1.369,0.862,0.935,1.538,2.807,4.345,3.185,3.185,0.78,0.156,0.936,0.15,1.737,0.033,0.334,0.048,0.644,0.138,2.178,0.045,2.925
470,2013,AZ,13796918.0,6632764,3296585,3336179,2765779,2801041,159687,146991,174553,178843,101937,114864,9177,7937,85452,86503,2842294,2878657,192608,180590,205916,210778,132656,145439,15920,14897,2285066,2334240,1854639,1896665,138399,125248,131161,138422,93539,106452,6514,5325,60814,62128,1908895,1952384,163162,150560,149874,157998,117224,129962,11466,10536,1011519,1001939,911140,904376,21288,21743,43392,40421,8398,8412,2663,2612,24638,24375,933399,926273,29446,30030,56042,52780,15432,15477,4454,4361,31.114333333333335,0.7693333333333333,0.642,1.4113333333333333,1.0553333333333335,0.103,1.1593333333333333,0.11833333333333333,0.433,0.22966666666666666,0.19966666666666666,0.552,1.3586666666666665,1.9103333333333332,0.49933333333333335,0.49933333333333335,0.21366666666666667,0.084,0.2976666666666667,0.13133333333333333,0.16466666666666666,0.038,0.08966666666666667,0.03833333333333334,0.078,0.26299999999999996,0.895,0.07966666666666668,0.27666666666666667
471,2013,CA,133184246.0,38260787,18999298,19261489,14093171,14037566,1238398,1271521,321414,310480,2562151,2840934,94143,95339,690021,705649,14698813,14654245,1437208,1480735,526055,525747,2927155,3207488,166732,170971,11623242,11982744,7450665,7490201,1087078,1113034,81643,83373,2449114,2725702,68874,70298,485868,500136,7873869,7923778,1229050,1263663,189005,201295,2736245,3013814,122081,126248,7376056,7278745,6642506,6547365,151320,158487,239771,227107,113037,115232,25269,25041,204153,205513,6824944,6730467,208158,217072,337050,324452,190910,193674,44651,44723,21.7495,0.48,0.299375,0.779,3.174625,0.218625,3.393375,0.260375,3.654875,3.421875,0.322625,3.91525,3.716,7.63125,0.208375,0.208375,0.442875,0.12475,0.567375,0.274125,0.43324999999999997,0.058499999999999996,0.06525,0.07575,0.050749999999999997,0.27037500000000003,0.158,0.13649999999999998,0.745
472,2013,CO,11255253.0,5269035,2642731,2626304,2326143,2308755,121792,109380,42045,40433,74509,88500,4881,4628,73361,74608,2393342,2377296,148378,136235,70758,70271,100601,114774,9535,9334,2078595,2081727,1825449,1826970,108848,96065,16842,16438,70209,84211,3364,3188,53883,54855,1874850,1877363,129370,116946,33708,34128,92032,106156,6879,6741,564136,544577,500694,481785,12944,13315,25203,23995,4300,4289,1517,1440,19478,19753,518492,499933,19008,19289,37050,36143,8569,8618,2656,2593,86.1745,1.35675,1.053,2.40975,1.045,0.0965,1.14225,0.14575,0.6244999999999999,0.47525,0.2665,0.77,1.4082499999999998,2.1784999999999997,0.82475,0.82475,0.1465,0.08675,0.23325,0.07975,0.22999999999999998,0.03475,0.16675,0.048,0.203,0.28875,2.1,0.056999999999999995,0.32775
473,2013,CT,16046433.0,3594841,1752177,1842664,1434416,1500442,194705,212739,9329,8890,74142,79672,1962,1650,37623,39271,1467432,1534725,216691,236807,19652,20167,85289,90531,3972,3444,1490463,1580075,1218226,1285010,167799,183223,3792,3866,72152,77794,612,644,27882,29538,1242671,1310608,182897,200026,11113,11948,81712,87426,1922,1973,261714,262589,216190,215432,26906,29516,5537,5024,1990,1878,1350,1006,9741,9733,224761,224117,33794,36781,8539,8219,3577,3105,2050,1471,119.431,1.682,1.737,3.419,2.316,0.138,2.454,0.18,1.352,0.764,0.998,1.532,3.451,4.983,1.89,1.89,0.769,0.189,0.959,0.434,1.459,0.056,0.226,0.046,0.214,0.094,0.583,0.37,2.609
474,2013,FL,35432266.0,19545621,9557134,9988487,7493122,7759781,1576913,1699001,49719,44882,241787,281269,10570,10110,185023,193444,7652848,7925412,1679909,1807749,96999,95248,302800,345559,23887,24082,7260451,7634235,5390692,5597869,1462264,1582915,25077,24750,231997,271239,5893,5945,144528,151517,5513478,5725296,1539205,1664284,60933,63447,284000,326143,16819,17550,2296683,2354252,2102430,2161912,114649,116086,24642,20132,9790,10030,4677,4165,40495,41927,2139370,2200116,140704,143465,36066,31801,18800,19416,7068,6532,171.2595,1.414,1.658,3.072,1.0545,0.3175,1.3719999999999999,0.1995,0.834,0.0015000000000000013,0.5255,1.0335,1.8980000000000001,2.932,3.063,3.063,0.5775,0.588,1.1645,2.2225,6.829000000000001,0.2985,0.8945,0.1605,0.819,0.873,1.186,2.827,12.2665
475,2013,GA,17932461.0,9972479,4864520,5107959,3088689,3125928,1473008,1665293,26523,23412,178935,190196,5828,5222,91537,97908,3167095,3208304,1526310,1725113,54413,53896,205749,218180,10198,9957,4389315,4685550,2689929,2776425,1432539,1624289,11176,11335,174843,186464,3015,2858,77813,84179,2756498,2846979,1477912,1675813,32989,35977,198975,211595,6483,6760,475205,422409,398760,349503,40469,41004,15347,12077,4092,3732,2813,2364,13724,13729,410597,361325,48398,49300,21424,17919,6774,6585,3715,3197,155.577,2.417,1.365,3.781,1.648,0.092,1.74,0.2,1.284,0.554,1.024,1.484,2.764,4.248,2.544,2.544,1.007,0.172,1.179,0.253,1.557,0.042,0.296,0.05,0.793,0.107,0.841,0.107,2.709
476,2013,ID,3578068.0,1611206,806974,804232,756605,754060,7182,5248,13941,13659,9943,11984,1638,1460,17665,17821,773441,771117,10773,8822,22405,22206,16035,18021,3147,2992,708109,711828,668185,671690,5985,4201,9001,9044,9225,11269,1312,1161,14401,14463,682019,685635,8916,7082,15304,15419,14576,16596,2549,2415,98865,92404,88420,82370,1197,1047,4940,4615,718,715,326,299,3264,3358,91422,85482,1857,1740,7101,6787,1459,1425,598,577,55.795,2.231,0.883,3.114,0.444,0.03,0.475,0.063,0.829,0.216,0.239,0.892,0.713,1.605,0.805,0.805,0.191,0.041,0.232,0.034,0.531,0.021,0.133,0.036,0.366,0.135,0.915,0.03,0.591
477,2013,IL,38729322.0,12895129,6329083,6566046,4957621,5055190,891607,1008312,38524,35572,323298,346867,4077,3836,113956,116269,5061200,5160147,947284,1067381,69576,68162,364216,387198,8722,8456,5246320,5538954,3968279,4119132,859292,974917,9608,9771,315562,339264,1754,1685,91825,94185,4051525,4203813,904566,1023200,30287,32181,351826,374990,5421,5411,1082763,1027092,989342,936058,32315,33395,28916,25801,7736,7603,2323,2151,22131,22084,1009675,956334,42718,44181,39289,35981,12390,12208,3301,3045,95.61,3.141666666666667,1.788,4.929666666666667,1.3806666666666667,0.26666666666666666,1.6476666666666666,0.26066666666666666,1.5816666666666668,-0.4763333333333333,0.7453333333333333,1.8419999999999999,2.3930000000000002,4.235,2.778,2.778,1.3793333333333333,0.10933333333333334,1.4886666666666668,0.102,0.5710000000000001,0.11333333333333334,0.309,0.059666666666666666,0.26466666666666666,0.5886666666666667,2.3206666666666664,0.10066666666666667,0.927
478,2013,IN,16881138.0,6568713,3235209,3333504,2797626,2869230,300164,323612,13191,12352,63083,65351,1963,1939,59182,61020,2853282,2926418,334326,359416,30144,30120,76310,78706,4117,4156,3017090,3132642,2604461,2692277,290257,313404,7301,7439,61582,63894,1036,1102,52453,54526,2653918,2743470,320853,345744,21126,22227,73736,76098,2797,2969,218119,200862,193165,176953,9907,10208,5890,4913,1501,1457,927,837,6729,6494,199364,182948,13473,13672,9018,7893,2574,2608,1320,1187,122.48649999999999,4.3875,2.2915,6.6795,1.514,0.2215,1.736,0.237,2.1695,-0.12350000000000005,0.9535,2.4065,2.6895,5.096,3.8415,3.8415,2.0375,0.118,2.1550000000000002,0.10300000000000001,0.6675,0.07200000000000001,0.3395,0.052000000000000005,0.462,0.5675,2.4935,0.0915,1.098
479,2013,KS,7615894.0,2893212,1439334,1453878,1251912,1268190,91508,86896,17224,16775,37992,40896,1589,1366,39109,39755,1288193,1305012,109937,105736,33495,33526,46679,49584,2972,2815,1272252,1299268,1102808,1130838,86293,81743,11519,11724,36937,39835,1119,984,33576,34144,1134092,1162581,102192,97893,24783,25565,44644,47549,2238,2163,167082,154610,149104,137352,5215,5153,5705,5051,1055,1061,470,382,5533,5611,154101,142431,7745,7843,8712,7961,2035,2035,734,652,84.6215,3.6035000000000004,1.8315,5.4345,0.899,0.258,1.157,0.1985,1.448,-1.109,0.5755,1.6460000000000001,1.7325,3.3790000000000004,2.282,2.282,0.5055000000000001,0.0955,0.601,0.119,0.607,0.0635,0.274,0.0715,0.2495,1.51,3.994,0.08249999999999999,0.8705
